date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right
736467,158.5122,170.0216,156.8773,199.6236,261.3139,193.6059,641.8732,77.3536,-198.4203,-4.6094,171.5548,186.3157
736468,-1333.2478,-1366.3877,-1368.8884,-1157.3326,-773.1331,-1969.8106,1863.4314,-1478.0459,-732.7791,-772.6378,-2117.1376,-1275.4797
736469,-236.6906,-264.0243,-256.2034,-261.2993,-186.165,-495.4591,-232.4598,-292.852,-404.3478,132.7167,-402.9922,-335.6717
736470,-244.5846,-252.6552,-289.6952,-254.5256,-352.2662,-24.3942,-1071.299,42.9091,-571.9455,-147.6345,-106.5373,-329.8828
736473,243.2877,295.9784,308.94,97.3638,136.4873,59.0853,973.153,62.437,514.7156,169.4358,174.1425,247.4907
736474,629.4633,564.5526,661.0203,916.7605,912.6728,73.0235,1645.8776,348.4876,1374.7283,541.1659,368.9556,547.7422
736475,-1508.3871,-1462.7375,-1450.3263,-1453.5332,-1425.997,-1065.716,-2427.9418,-445.8208,-2348.3146,-1466.9039,-1246.6863,-1110.7568
736476,-1452.3196,-1389.339,-1453.0301,-1434.2013,-1533.3042,-947.7733,-2436.1621,-419.3982,-2379.5513,-1437.6897,-1144.8284,-1165.5882
736477,1180.8991,1168.2244,1287.4212,1307.5015,1360.1787,744.1701,2905.0623,603.9864,2355.5487,1143.4785,814.3343,1204.4203
736480,161.3205,131.1665,60.0453,207.1873,229.9959,111.519,516.0096,-62.1517,870.2209,145.114,117.1753,223.0068
736481,42.6926,96.1539,212.9995,-364.2623,78.5571,-286.0545,246.9015,53.4362,183.5841,268.2506,-156.9189,178.9208
736482,-740.8355,-675.4331,-648.9565,-570.1716,-811.2999,-919.0956,-1953.3118,-172.2451,-763.6791,-632.7133,-533.8233,-339.7495
736483,-571.0474,-566.2313,-226.9366,-557.5206,-637.5582,265.596,-1313.2915,-287.7145,-642.89,-565.1367,-437.8974,-449.189
736484,-4555.7815,-4546.8628,-5393.224,-6234.3679,-4715.578,-2946.1654,-8830.9886,-2460.4432,-8251.5385,-4355.9268,-3833.2017,-4759.7482
736485,-4555.7815,-4546.8628,-5393.224,-6234.3679,-4715.578,-2946.1654,-9565.7507,-2460.4432,-8251.5385,-4355.9268,-3833.2017,-4759.7482
736487,-854.6368,-803.8627,-4349.8836,-868.1954,-1004.3657,-1066.9343,-374.4241,250.3009,-1772.9642,-204.6366,-721.9541,-3399.4579
736488,65.047,59.2107,-2882.5179,-157.7021,146.5555,-180.0682,359.0485,331.2123,34.9844,-6.5977,135.158,-2099.1356
736489,864.5016,816.6359,850.3691,409.011,1319.236,825.6515,547.1147,855.9872,636.8083,826.1736,905.3512,666.4088
736490,-2312.8062,-2216.315,-2253.6438,-304.6088,-2685.4357,-1357.9553,-1000.1171,-2155.4348,-2536.4151,-2236.1481,-2006.2931,-1920.5154
736491,-2941.2813,-2812.5838,-2920.5473,-424.028,-3884.4724,-1737.1032,-1489.3769,-2753.6569,-2822.1531,-2776.2288,-2679.766,-2576.3543
736494,-997.2874,-981.7483,-950.5561,-321.8383,-1599.1499,-306.1516,-847.3834,-1009.4633,-794.2232,-1102.0674,-689.185,-822.1589
736495,-1479.7133,-1425.4488,-1467.1675,-141.0654,-1833.353,-1100.526,-569.6043,-1371.864,-1396.8416,-1311.302,-1425.8078,-1277.5095
736496,1027.0647,989.0494,934.4444,111.2084,1772.6631,1008.4415,347.5377,936.1867,857.5525,992.1564,874.9042,974.8638
736497,-403.0767,-441.1494,-388.909,53.5863,-1442.6051,-223.8173,16.9168,-393.5831,-337.6139,-406.3687,-181.1174,-537.1317
736498,804.9157,828.7188,742.0694,202.3551,1045.1003,859.768,280.9856,756.4624,878.0336,731.6353,781.761,996.1793
736501,1421.2078,1398.0339,1343.8949,125.1934,2242.0256,1444.3878,413.4893,1327.6084,1144.704,1370.476,1333.1116,1635.1885
736502,130.1779,118.4806,113.9446,-400.5806,274.6565,97.5848,24.1645,95.0121,-155.9834,237.291,-21.1691,211.0974
736503,1322.1826,1298.2233,1219.3942,572.124,2529.4793,1193.1827,553.666,1250.023,1280.441,1245.869,1173.3125,1102.5788
736504,1636.8402,1518.4462,1537.5817,94.7823,1611.5327,1559.3216,986.714,1487.1777,1384.8672,1696.209,1353.3828,1669.1129
736505,-10187.7813,-9778.7421,-9800.4027,-8297.7881,-11236.4117,-9258.0673,-7005.4408,-9576.4146,-10116.1539,-10854.9326,-8646.2806,-8821.1002
736508,-970.9552,-629.5264,-1073.8008,-198.4888,-2939.1211,-1113.7217,160.4095,-936.6777,-1091.2209,-976.8363,-891.9839,-853.323
736509,1320.5156,1018.891,2410.047,217.5125,1268.9346,1510.9717,843.9058,1268.3698,1629.0872,940.4223,1208.8885,2097.3636
736510,498.1347,311.5219,1261.4261,-394.7295,473.7309,643.9504,-135.2331,548.853,755.4608,255.5302,538.327,1242.9393
736511,64.4422,31.9688,259.7646,-18.0459,85.1735,7.085,156.5532,101.492,81.8807,122.2202,29.0919,137.7647
736512,-420.4424,-440.1013,-392.0438,-494.8048,-438.4813,-321.0719,-569.933,-378.1603,-400.5726,-510.4209,-259.1574,-126.6725
736515,565.6213,497.9943,677.3174,279.9796,549.0747,432.8359,131.7139,481.7043,597.8672,527.8609,656.7915,555.2446
736516,-172.2571,69.2896,-1064.2956,740.0026,-115.4688,-203.788,181.8876,-205.0543,-370.5656,-34.585,-268.179,-917.6671
736517,-591.707,-609.7648,-659.9152,-346.9258,-627.0542,-660.1251,-424.8307,-512.9539,-672.38,-466.8581,-521.422,-537.2705
736518,668.1889,740.5371,656.3515,683.7309,669.7704,501.6628,490.1357,638.9836,651.3192,703.8728,730.0285,664.0819
736519,646.324,558.2663,1244.2125,102.9212,666.4117,773.6924,500.6315,747.2593,871.0959,416.222,647.5376,1136.718
736522,-1598.9871,-1564.6104,-1200.512,-1208.0559,-1525.4671,-1254.2652,-699.7451,-1552.2224,-1662.5134,-1454.962,-1763.4947,-1164.2495
736523,-1008.5585,-671.2062,-396.7237,-884.1782,-1028.3138,-511.4979,-414.3181,-933.0563,-975.2645,-1055.5721,-898.6099,-430.21
736524,213.4362,78.2732,-731.8958,187.6615,184.9164,206.6044,127.7616,151.0058,226.4533,74.3013,220.9793,-596.4677
736525,847.2446,984.5055,3271.7159,-320.8727,929.6986,835.2521,-234.4401,722.7903,1103.5821,754.004,751.1134,2790.4331
736526,-748.946,-442.3971,-112.138,-76.2392,-238.888,-472.1361,-572.7296,-662.7843,-919.9516,-839.7271,-827.0459,46.2469
736529,153.9845,-67.7365,-2195.5528,181.4989,320.944,-29.2337,238.5559,44.9265,268.9122,268.1206,105.338,-1950.5838
736530,-1097.9266,-874.8839,-3911.4722,-479.924,-1112.6017,-942.1814,-403.1429,-909.5028,-1881.5978,-1037.5055,-1068.345,-3110.5921
736531,-478.8478,-472.7087,-2505.5387,-205.6059,-349.4889,-573.9981,-100.3682,-495.3741,-661.0093,-319.4355,-462.3441,-2050.8046
736532,258.7794,212.8505,592.4156,311.5973,323.4908,-30.9269,122.4313,136.2092,621.1572,362.5445,343.6271,476.7113
736533,516.5214,627.8399,614.7118,623.8442,747.173,551.2102,530.3087,494.6424,479.9116,465.711,442.521,578.3405
736536,-2465.4149,-2387.5532,-3691.5436,-1854.2124,-3237.0178,-2219.9742,-2169.7282,-2244.4844,-2910.229,-2242.3715,-2367.2691,-2971.3367
736537,374.9889,455.9629,783.6323,347.8266,1618.2892,718.3368,308.1873,282.4169,584.8413,297.3223,612.3963,695.3858
736538,36.7847,-49.843,669.1979,-375.4803,353.0981,668.6086,-92.3254,-150.6159,532.255,60.5465,-175.0537,544.6771
736539,522.871,494.3548,849.5239,611.4233,668.3109,609.5101,254.1637,280.2664,1130.3547,480.2043,558.2878,762.4392
736540,766.9988,500.809,1506.8832,518.2397,555.0852,1813.8338,884.9956,178.9124,888.9683,49.1783,1365.2993,1270.2528
736543,313.9623,411.2218,1918.5067,360.0119,1705.9176,360.7748,329.439,359.7279,320.8721,544.368,136.4887,1740.9367
736544,-237.9944,-297.5547,-104.6302,-522.2374,-253.4337,185.911,154.9792,-288.7514,-125.2786,-728.5418,29.6818,-169.5679
736545,-4822.6894,-4401.279,-4655.223,-4053.2804,-5058.3079,-4187.1694,-3842.7897,-4428.8778,-4954.1171,-4138.3196,-4231.6746,-4341.1296
736546,1245.2808,1249.9166,993.0465,1503.7416,1250.7631,1180.3559,1018.3006,1090.2446,1341.4213,882.9649,1238.4519,1045.1036
736547,-1658.1669,-1522.2117,-1786.8064,-1588.3279,-1910.0664,-1866.2372,-1971.1879,-1303.7069,-1823.6494,-1271.9951,-2021.5984,-1568.6912
736550,2212.6847,1945.4411,1832.4439,1763.3959,1799.7965,979.2079,2296.8966,2169.7488,2128.9857,2194.2783,1678.1657,1808.3411
736551,2295.1812,2018.4077,2196.6778,2024.5598,2118.8514,1819.5869,1890.2878,2165.244,2321.1484,2071.3782,2076.4682,2018.7769
736552,4807.3942,4086.35,5682.1949,4856.9497,4257.6389,3487.6032,4235.4669,4486.5639,4725.2212,4622.9757,3939.3859,4182.9274
736553,-2496.2572,-2032.967,-2631.2992,-1865.3959,-2278.8773,-1634.2927,-1262.37,-2353.6042,-2359.9595,-3060.1942,-1742.2334,-2384.5527
736554,-3229.964,-2941.2482,-4074.2647,-3280.4905,-3061.9021,-3525.5727,-3339.4906,-3025.3477,-3340.9306,-3099.7146,-2618.5552,-2660.5433
736557,4235.3987,3805.9663,4177.2689,3814.1097,4312.9146,3534.1192,3326.9231,3955.92,4279.7856,4026.8423,3673.0418,3822.2421
736558,1147.6933,911.4341,1703.9506,449.9939,1290.5841,935.8285,1358.8973,1000.242,1076.9988,1105.6264,1034.2096,1176.7126
736559,-2880.0634,-2605.7379,-3173.13,-2773.4169,-2782.0325,-2918.1768,-2579.8833,-2754.4016,-2918.7174,-2878.3051,-2445.9256,-2673.7636
736560,2558.1734,2260.2574,3131.5545,2491.9911,2710.9846,2189.0782,2736.6977,2388.3767,2586.557,2406.4821,2489.7491,2324.4018
736561,-5071.1435,-4383.5339,-4774.8744,-4766.8241,-4891.084,-4371.2139,-3396.1542,-4747.4253,-5114.0654,-4922.3405,-4404.5315,-4704.4663
736564,-4627.536,-4421.9078,-5042.0097,-4382.4197,-4670.9289,-5083.1488,-3341.2581,-4282.0713,-4713.1409,-4320.2679,-3946.4179,-5012.8378
736565,-1056.9133,-1174.2967,-1400.8451,-1053.3021,-1114.7364,-1717.4393,-1163.1566,-908.0473,-1137.0327,-1063.6987,-957.5386,-1743.1088
736566,-905.5496,-977.863,-1101.2893,-1021.6576,-933.7854,-1016.6816,-1302.2189,-847.0973,-1026.4126,-1190.6281,-998.3021,-1435.6081
736567,2831.1079,3010.549,3144.4218,3033.0103,3166.7211,4432.2894,1784.6644,2552.4538,2906.3151,2241.7107,2455.3483,1123.2823
736568,-3384.7646,-3126.2208,-3438.6422,-3340.9089,-3453.12,-4581.1842,-2143.2419,-3280.8279,-3561.3908,-2551.7309,-3390.9038,-3056.6065
736571,550.1157,351.7147,293.0485,438.7475,493.5252,525.7121,682.3014,530.4279,566.5773,-141.4049,412.9012,1019.6337
736572,-1868.9379,-1840.0972,-2106.4968,-1964.3228,-1975.1187,-2994.598,-815.4036,-1721.8787,-1963.9602,-1404.3906,-1949.0605,-1095.1394
736573,-460.3058,-661.289,-622.0126,-654.1618,-592.2574,-788.4786,-98.7959,-320.3961,-600.7066,-768.7253,-569.2111,484.7685
736574,280.944,236.0685,253.8547,272.4936,315.0748,554.1339,109.9889,226.9552,197.3624,240.3039,270.1349,206.0449
736575,4.8929,2.7587,1115.9979,-116.0657,-241.4233,45.2012,-253.2236,57.1664,-701.9556,-329.8415,-205.9982,812.7546
736578,-212.1158,-305.3423,-1662.1744,-246.1201,-347.5023,733.4213,-366.6433,-59.1143,-287.9342,-1269.9422,-288.7246,-1282.5478
736579,3562.7998,3278.419,4592.5904,3179.0464,2872.6938,4855.1962,2022.7422,2937.511,2565.6874,1705.9504,3194.7516,3899.2019
736580,-1961.5694,-1773.8997,-4378.9474,-1567.6431,-1710.984,-1794.4285,-1444.3492,-1771.0362,-1887.5173,-1558.8215,-1605.5818,-3498.6971
736581,-3310.6784,-3097.3171,-4773.5193,-3168.1568,-3248.0814,-3387.0468,-2882.4245,-3090.2113,-3352.6471,-2505.918,-3088.3163,-4066.8039
736582,-3654.9342,-3332.4842,-655.7823,-3772.5254,-3701.9354,-4827.5678,-3164.6462,-3354.9957,-3736.1595,-1693.6063,-3031.8926,-992.23
736585,343.7685,362.0977,324.3399,337.9593,190.4398,354.5003,364.8658,23.5171,339.9296,509.3332,447.652,216.1723
736586,-3583.1896,-3359.5833,385.1063,-3793.4285,-3713.3929,-4732.482,-3705.3775,-2630.072,-3604.4305,-1708.8397,-3186.1475,-176.7548
736587,1001.4986,813.1052,2666.2327,993.3576,858.0652,2424.2062,1162.6101,927.2225,1165.6805,-273.2185,766.3436,2286.462
736588,929.0559,875.9379,4068.6493,936.8202,881.1852,1224.3288,424.2718,717.1516,851.3143,756.1273,834.7381,2966.2665
736589,122.2254,91.788,100.2496,47.5477,622.7563,-920.5448,-168.6554,75.9018,95.0456,503.3461,170.5613,-182.791
736592,2235.9136,1957.5498,1410.9276,2038.2922,2119.3304,3500.6764,2125.6222,2074.4917,2200.2501,24.8374,1863.333,1521.4323
736593,462.5026,355.6895,1025.1193,436.9442,523.146,1072.5579,615.6762,428.2211,434.2897,-435.8141,365.6509,848.4026
736594,1353.5127,1171.767,1332.7009,1328.0626,982.2306,3111.0976,1348.0587,1324.3861,1332.1497,-170.0388,1267.1487,1281.1262
736595,-1393.6532,-1220.7278,-7339.4531,-1400.7598,-2035.2466,-1501.1616,-378.939,-1384.5808,-1263.6784,-785.7051,-1176.7575,-5359.6044
736596,382.4153,421.6061,1367.9385,-3.2529,217.7993,183.721,-30.1812,405.2833,342.1925,546.4871,326.9647,997.1522
736599,862.518,869.9745,3746.1593,852.8056,1093.1241,1073.8648,737.531,796.8403,814.8861,997.4172,1017.2475,2739.0031
736600,84.9271,65.531,-719.0058,98.8966,249.2695,281.8827,75.4347,211.4871,61.7646,-305.3526,-5.8035,-454.8154
736601,-223.2231,-286.1671,2499.8595,54.3568,-344.2724,210.8324,71.3457,-185.5181,-260.471,-431.3269,-333.43,1750.4721
736602,-993.695,-851.4036,-3658.6326,-1106.9412,-2031.8987,-2179.8925,-1266.9154,-1017.3845,-995.3568,18.1857,-893.1201,-2820.1019
736603,1633.9241,1484.7828,3712.4794,1528.4563,1937.6258,2675.1948,1597.672,1548.9948,1584.9658,621.9647,1345.2361,2911.7169
736606,-1001.0345,-950.2361,-731.0885,-1012.4655,-1152.3647,-1502.363,-1045.9019,-925.4373,-1001.1927,-429.8902,-945.9087,-653.6578
736607,-2113.9852,-1840.3335,-3382.5927,-2101.838,-2685.236,-3211.6253,-2141.439,-2069.2093,-2072.0978,-179.2228,-1938.9584,-2801.1211
736608,59.2204,33.1,2184.1095,43.0292,-801.0842,108.2793,-310.8069,94.6244,97.5298,210.9013,-184.9922,1511.9681
736609,-184.4907,-149.0619,988.4245,-201.8017,-872.1456,-540.9246,-220.9711,-122.7527,-236.2783,24.7558,-158.3151,782.721
736610,178.5019,161.8966,3062.916,382.9242,758.5948,724.1865,-219.8184,233.5389,184.3089,357.9671,284.5875,2311.3069
736613,-1490.1798,-1352.9607,-1979.3552,-1654.7185,-1433.6054,-2746.7066,-2281.3909,-1300.1675,-1465.0304,76.8983,-1382.5828,-1765.2137
736614,746.3614,842.8592,4126.5538,1163.2737,232.693,-46.0593,3645.9427,713.0668,641.5233,2938.2113,721.2223,3153.3455
736615,706.914,692.8779,4926.2998,734.2734,456.6475,476.7354,2441.1601,768.0323,985.4177,2083.337,501.7077,3627.295
736616,-2807.8873,-2968.8465,1367.1635,-2699.0272,-2005.3811,-3606.0159,-6029.5178,-2675.396,-3379.9692,-2412.6412,-2559.1321,463.9704
736617,679.726,858.373,-1498.4581,914.8048,758.2879,232.8459,51.9262,608.888,1051.8611,849.3922,660.8628,-444.9357
736620,-1199.3684,-1176.704,1909.048,-1106.1094,-1056.7964,-1630.8903,-2380.4731,-903.4917,-1407.5931,-763.4799,-1085.2893,1127.272
736621,717.2639,530.9894,-2206.4897,436.0707,-1067.2918,1207.4889,-1676.8943,677.1449,565.1065,-1836.6527,380.1854,-1576.2663
736622,-41.2672,-110.0793,-2920.3102,-172.2401,-549.0451,93.1429,227.0515,-41.6278,16.5818,-1358.4835,-109.9727,-2559.7934
736623,757.2967,895.3081,-643.1016,1019.8771,1808.5421,22.3277,1047.8165,495.0979,1073.8457,2146.4646,868.9987,-625.3055
736624,694.2281,923.1628,916.2372,1044.9164,1478.0176,243.9623,967.5672,551.6855,650.1956,2097.4796,961.3274,562.8519
736627,228.5339,133.8776,-1845.2819,4.6862,-469.1655,123.836,174.1372,207.0232,518.7107,-613.6943,72.4943,-1322.2327
736628,505.939,412.6625,-3305.865,218.0646,-398.7106,828.9653,427.2421,492.7739,622.7671,-1148.1382,355.4629,-2194.9739
736629,-587.8513,-530.8907,312.4729,-536.9941,369.6513,-439.1988,-651.4942,-636.8389,-930.312,417.1929,-554.889,21.1156
736630,520.3024,658.497,4422.0843,867.2894,1506.2649,825.1185,652.9423,428.8711,538.0019,2183.5,629.4146,3134.3675
736631,-2048.9333,-2092.5153,745.9409,-2206.4424,-1775.7606,-1134.2931,-2563.1521,-1674.939,-2722.8707,-3122.475,-2103.1351,-123.3245
736634,387.2593,250.497,-458.0544,133.2209,265.5895,592.6204,127.6754,472.3317,735.2041,-242.5986,205.4014,-362.454
736635,-2292.165,-2331.8335,-4449.8385,-2275.981,-2538.379,-1618.4195,-650.7717,-1937.6005,-2336.3436,-1893.6291,-2100.8931,-4035.437
736636,453.8162,256.2612,2047.7621,519.6728,57.6348,820.934,601.9783,43.1884,690.7027,-51.6569,404.048,1180.1347
736637,-237.9666,-204.1741,-318.4832,-359.2658,-122.6009,-20.964,-210.0737,-199.9032,-440.4744,80.5608,-260.9214,-336.3479
736638,-1179.5674,-1067.7559,822.1817,-1006.1337,-1391.3835,-1506.7023,-1649.6186,-626.5973,-1721.4886,-1283.6639,-1098.2061,445.0009
736641,588.648,609.9562,2432.1502,195.7549,22.0554,784.1898,-12.5663,973.7456,1602.7769,477.8209,645.219,2229.8723
736642,-3242.994,-3071.4143,-6233.072,-4071.2642,-3610.1084,-4388.6584,-4276.2045,-1015.9934,-3067.6523,-4957.2076,-3046.9602,-4468.0993
736643,-2489.197,-1985.0578,4751.8804,118.681,-821.6478,239.4897,-3095.8171,-2085.9019,-1472.6938,-153.0592,-1708.7045,3665.693
736644,275.3124,566.8831,10611.6468,1571.0921,627.9737,3101.5617,-2858.8885,1110.6791,700.8366,2141.012,388.5216,8033.4127
736645,-1223.4921,-944.8703,1804.3861,382.6222,-1300.2223,-2025.4821,-73.9629,-998.4122,-1525.8396,117.1145,-693.1066,831.855
736648,3913.7161,3984.0441,11987.243,4356.4262,4674.5068,4362.0176,3023.1221,3911.5322,4622.8649,4729.3154,3998.2701,9069.7411
736649,45.1617,14.9919,1906.9186,-599.0172,-461.0747,89.2491,-902.8513,35.6264,-43.8342,-961.8469,76.8582,1139.0196
736650,2401.3062,2400.2748,3049.3926,2103.7249,1783.3511,2338.3149,2124.954,2268.7373,2539.6573,2445.0493,2333.2471,2483.9875
736651,4970.4762,4963.1742,13459.7301,5651.7404,5688.8135,6021.2724,4731.4847,4892.8624,5208.1856,5550.9323,4845.5031,10212.9857
736652,3492.6335,3396.8277,7970.8791,3873.557,3864.9382,4446.9777,3677.6758,3297.9797,3692.6691,4315.4896,3424.5048,6101.6503
736655,-3966.0389,-4048.3762,-3677.3396,-4187.56,-4106.5029,-4351.4203,-3953.2099,-3753.6988,-4494.1709,-4217.2268,-3909.2797,-3189.6448
736656,591.8403,598.5291,-193.1922,-179.4607,-390.1759,462.484,-498.4297,564.1616,792.9864,-500.4844,606.276,-317.4009
736657,6693.9075,6790.8016,10718.7718,7061.5859,7120.0588,7696.5929,7283.508,6436.727,6835.8937,8202.4358,6435.6468,8454.7556
736658,244.4555,260.5178,1522.9718,234.6857,277.9213,56.6261,-156.5698,296.95,299.1244,38.9281,321.5947,1118.3479
736659,-1374.2545,-1422.6968,-239.8874,-1534.9658,-1571.4521,-1340.9193,-1687.169,-1301.6961,-1235.4901,-1995.9372,-1434.9569,-470.7024
736662,-4167.3501,-4308.1461,-3275.0787,-4271.3224,-4361.2673,-4576.5561,-4115.7027,-3982.3594,-4681.0788,-4527.1377,-4013.7135,-3005.4726
736663,-42.0822,-112.2216,758.7288,74.7648,-105.349,709.5034,831.4435,-82.8933,-194.2237,627.2164,-160.485,395.9644
736664,-365.0205,-61.9567,-1091.1011,-420.3079,35.4835,-1731.6158,-767.8706,74.0501,-509.6025,23.2052,203.7885,-95.7169
736665,-3175.9583,-3120.3579,-3437.3874,-3076.2791,-3150.6477,-3342.1294,-2930.9497,-3102.6308,-3160.2489,-3414.3962,-3159.3775,-3027.759
736666,-2138.7999,-2147.5919,-3946.5464,-2174.8305,-1897.9656,-2165.1767,-2041.3287,-2045.4706,-2278.7574,-2750.3195,-2153.1727,-3180.1409
736669,-3273.6681,-3434.27,-3223.4349,-2708.0444,-2991.3706,-5500.0533,-1956.6157,-3192.5448,-4055.1009,-1110.6258,-3110.5828,-2297.2626
736670,-1586.5228,-1595.8075,-4053.1549,-1987.68,-1983.7135,-2980.1179,-1158.3105,-1430.6665,-2112.282,-1894.5849,-1396.8452,-2730.6454
736671,-2585.9974,-2708.0655,-3898.4501,-3303.8969,-3480.5924,-3307.1852,-2615.6895,-2527.8524,-2945.9945,-2442.0191,-2586.3115,-3194.1128
736672,2145.8911,2272.0534,301.6596,2194.11,1997.0866,3480.2175,2582.3372,2114.9596,2509.9048,476.6387,2207.3095,726.3986
736673,1955.1385,2024.3609,2221.0188,2127.4703,2248.5617,3162.0943,1955.0678,1956.9679,2206.0304,1104.7574,2084.0887,2049.2204
736676,-2176.3426,-2272.0903,-1967.2039,-2123.9054,-1772.8401,-4094.275,-2629.0376,-2136.8841,-2450.4531,-845.6496,-2179.1761,-1964.9742
736677,-7.9308,25.6449,890.1781,11.6053,-126.8091,-699.2126,-194.3018,32.039,-77.5644,-225.5787,4.9535,248.9614
736678,3103.5274,3371.6774,4341.3893,4112.3002,3324.7395,4866.4601,2921.7067,3107.2105,3428.674,1676.1833,3235.6954,3616.1159
736679,2610.6348,2827.4262,3878.4516,3026.3737,2456.6514,5263.328,2496.7695,2598.9823,2972.4633,1009.0197,2609.1908,3027.7252
736680,68.4774,55.3817,1679.3806,437.2726,266.153,503.4622,429.115,29.4823,290.7586,720.5221,6.1295,1162.8381
736683,782.4371,805.3,647.8437,690.5768,410.7513,1119.7242,1031.9017,776.8186,789.1811,584.9659,776.1364,764.3224
736684,420.6203,420.7205,700.3117,549.6961,494.4883,1023.6143,1677.2692,434.3742,1140.2167,1260.003,487.3942,491.3141
736685,-1102.9866,-1161.5414,-1008.0078,-1113.8838,-1074.9335,-1722.8791,-1269.5947,-1100.3933,-1370.3202,-728.8494,-1074.6753,-840.9614
736686,424.2641,389.6377,899.7604,940.8474,1031.9534,789.8476,701.3672,377.0522,281.5667,1169.0483,417.5197,838.3108
736687,-732.0632,-681.9487,-998.7492,-844.7962,-637.973,-1438.4997,-1613.1357,-669.5141,-654.2827,-570.0331,-754.5195,-844.8938
736690,-688.4486,-681.2314,-564.3683,-662.7619,-804.6874,-1098.0011,-1583.3011,-635.4018,-861.0081,-273.7259,-723.2794,-478.6564
736691,1967.816,1866.3572,2101.2104,1862.7011,2386.5836,2881.8415,3465.287,1798.7012,2346.7335,1837.5209,1793.9252,1657.7046
736692,2231.2105,2136.1718,2445.1943,2111.6,2244.5472,2356.369,1031.5557,2095.8091,2366.7246,1790.9377,1812.4145,2097.0225
736693,-4318.003,-4230.7247,-3753.6556,-4090.7444,-4560.6909,-5260.7878,-4979.9287,-4126.4546,-4543.2785,-3374.272,-4001.1395,-3406.4616
736694,697.2259,547.3396,909.1381,508.9235,838.3438,96.1849,-453.0362,593.0544,726.3503,909.8605,359.8526,696.5915
736697,451.793,616.6669,278.7519,507.0044,596.9594,1191.4297,141.0903,514.1787,447.3164,-516.4125,766.9182,256.6251
736698,1014.9623,1046.6279,1405.7552,1045.8751,1361.7892,2121.5307,2334.4059,992.7859,1373.6506,371.6078,1115.8058,1054.2956
736699,-4326.3109,-4304.0742,-3564.7346,-4209.8388,-4883.1105,-6030.7577,-4752.6926,-4142.4994,-4530.9099,-2633.3619,-4106.3442,-3395.8429
736700,-8101.3781,-7682.8741,-8863.6584,-7590.1772,-7965.9053,-10033.4588,-7918.6094,-7631.3496,-8254.8734,-6220.2051,-7077.787,-7793.7426
736701,2670.5447,2724.1742,1033.0564,2528.8801,2398.022,5393.504,2755.8373,2558.9532,2804.7643,-373.1468,2690.3284,1522.8036
736704,-817.7498,-760.6895,171.8657,-776.0749,-1051.491,-1301.0493,-1151.3209,-750.9857,-848.8471,390.3929,-787.7837,-327.5062
736705,966.0371,1013.8093,692.5778,916.3392,1153.8908,-541.5181,66.9417,906.2259,-259.0449,298.484,996.9385,-674.7994
736706,-1170.2963,-1147.4919,-1315.4091,-1090.823,-1064.613,-4272.0606,-1746.0617,-1108.0057,-2533.1286,285.5355,-1114.1752,-1878.2654
736707,-1423.3239,-1508.5063,-2361.3249,-1372.91,-942.2438,-1236.7532,189.3754,-1413.8668,-250.928,-122.6172,-1497.6937,-161.7065
736708,-488.3677,-514.0689,-190.1751,-594.8885,-453.3546,-1604.766,-1115.103,-482.9149,-1152.654,-142.2093,-648.5441,-1009.6188
736711,-170.3856,-93.7386,286.9088,785.1308,-552.169,1053.4832,188.2338,-98.2658,77.5858,-655.196,307.3279,266.9454
736712,-863.6116,-968.5388,-1230.5545,-2909.5801,-696.9575,-3839.4647,-930.7325,-924.3537,-624.7477,1881.0563,-2023.6895,-203.635
736713,-2221.8205,-2057.7058,-3575.867,285.3614,-1132.0026,-511.8185,-1884.8179,-2088.5375,-2511.5133,-2738.112,-470.2741,-3611.0242
736714,845.2236,854.6497,-403.9246,109.3903,659.9081,-230.9398,143.6765,811.58,595.7585,1059.315,334.2194,-191.0996
736715,957.2,809.4491,1883.0701,-42.8689,1076.5303,966.1502,1523.5424,852.3173,1424.884,984.1617,408.9078,2220.458
736718,2295.4884,2144.062,4163.6067,111.7999,2336.3797,-201.3936,1283.8307,2156.8984,1820.9083,2400.3438,908.6941,2844.0528
736719,-288.6329,-295.2809,568.568,-273.8615,-383.0672,34.0843,-245.7817,-293.1152,-637.2923,-507.515,15.8464,136.295
736720,882.1726,847.3848,-111.3637,407.7383,598.7194,108.4566,707.7993,889.025,1466.2707,1234.2857,438.718,257.4383
736721,-1115.0728,-1110.7963,1542.2841,-1117.5133,-948.4346,-685.6523,-1049.8895,-1050.3463,-2575.4825,-1510.5402,-860.8843,101.7301
736722,-194.0184,-190.4631,-766.7022,-26.2303,-433.6275,101.5859,119.1751,-165.8281,-184.9175,-101.4124,9.2178,-178.0958
736725,770.6196,673.9527,784.9052,477.427,607.7038,123.8096,476.7058,713.6444,1720.9236,1228.2388,348.7389,891.4243
736726,1617.8038,1546.8948,2015.8561,1038.9994,1788.1734,70.2501,1381.8508,1642.2847,2950.7922,2299.3815,1087.3728,2105.1773
736727,-796.5463,-822.3349,-742.0695,-799.75,-1025.2556,190.4538,-351.8083,-638.4003,-368.0466,-951.9589,-594.1429,-75.0821
736728,2738.4972,2691.5492,4265.8172,2533.7246,2776.8309,2913.4958,2949.474,2191.2421,3541.7192,2814.2347,2017.9575,4478.4858
