date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value
735536,442808533.6314,430211782.5473,682802801.4959,426734302.0923,427816713.3585,404778378.4895,465898702.5644,401993132.216,464597999.2617,422698802.0932,388824170.77
735537,443930323.504,431341557.8845,683640433.5929,427858050.1574,428714962.467,405628385.0499,466745991.6344,403060939.0813,465709645.5712,423862006.483,389791951.9604
735538,437231627.2842,424942186.1541,675971451.9174,421158601.312,421750926.8749,399329715.6807,460167773.5059,396398316.4171,458777505.2775,417630932.3386,383800427.2613
735539,434157739.5499,421996505.6599,669977848.4908,417881973.6327,418563533.4273,395801582.6563,457912551.7825,393328113.5339,455733505.9666,414760972.0806,381337171.4524
735542,434757725.5152,422603593.5991,670473941.6028,418275955.6419,419073072.2089,396327012.8194,457930021.3138,393939051.1762,456309871.8928,415096287.5483,381907849.9303
735543,433943994.1384,421718014.6137,669430923.6858,417139465.297,418258267.17,397428066.1466,459172994.329,393276328.9994,455436639.2022,414298662.9605,382385482.8616
735544,433281846.0867,421166763.2008,667647959.467,416450349.3672,417516824.6497,397003341.491,458966370.5081,392742814.9422,454527519.7915,413339754.5424,382017463.3402
735545,431501358.3128,419181804.6787,665518974.5246,414443873.5494,416342654.6956,395425525.554,456825378.7976,390971775.8408,453113795.0708,412136317.4163,378946493.4233
735546,430248751.5359,418133220.8828,664555138.6834,413227688.3609,415662844.9739,393775312.8635,455351539.9198,389844494.2569,452010365.1523,411224678.1662,377262109.8874
735549,429275611.4177,416908664.2003,662495202.5699,410867016.5963,415259610.1499,392395038.6823,453738927.3128,388617956.6946,451153323.5132,410043209.4191,376214662.7362
735550,430213460.5109,417665200.2612,662446353.7764,411745181.8461,415932867.0836,393722240.5431,455171218.5315,389250448.2672,452302010.5562,411035619.3497,377598726.0205
735551,428860654.4107,416371302.4404,661199070.3613,410889457.455,415072852.2162,393677688.7723,454837291.7175,387939738.9964,450753580.4887,409451197.2343,376656799.4222
735552,428369772.5172,416027100.5882,661100775.312,410544930.0244,414742713.1276,392679974.0787,453853565.0189,387510563.2496,450234729.7569,409066372.8589,375654647.9731
735553,428003394.4446,415695021.1339,660765295.9705,410131767.9159,414506283.4128,392209565.943,453363385.6062,387154022.8843,449843772.4916,408442687.7793,375349617.8079
735556,427239188.4637,415007585.9058,661361513.5191,409792738.3315,414357533.2926,391365645.5998,452396757.6612,386423370.1867,448896760.0189,407787112.2201,375466584.2977
735557,428050416.4184,415746720.7419,662672064.0945,410490944.5983,415227787.0498,392055616.752,452449789.6458,387160705.6128,449778473.4418,408466689.0168,376723017.4797
735558,429352926.3699,416935570.4288,663720269.1515,411198937.7984,416127896.6897,392131231.0653,451757500.5417,388402459.3352,451236566.1982,410022475.6121,377461746.5465
735559,429549521.7372,417027111.3413,662200262.7018,411649608.3353,416204589.7048,392564551.3272,450423168.6962,388577863.552,451691542.968,410077021.1409,377248492.6705
735560,428084911.7075,415607371.8186,660328111.0176,410681191.3175,415052502.5657,391920739.0745,450156175.3199,387167026.3312,449935880.465,408530527.7319,375822851.4251
735563,429216758.0117,416728167.0124,661158429.6454,411585875.0385,416402732.9654,391689854.0659,449764066.2026,388248965.2129,452789561.2592,409688442.4271,376654244.1795
735564,429437677.9211,416848901.5601,661277126.3989,411812465.3615,416943330.0492,392065482.7771,449684276.2827,388428459.3649,453395779.3359,409658131.3318,377006640.4467
735565,430932929.8084,418228023.8699,662196169.5018,412572974.0358,418867017.6784,393599451.0707,451093604.0384,389867347.703,455215322.0355,410965691.6295,378343409.9078
735566,430263357.5414,417554971.7129,661389847.4212,412229225.5644,418574182.5717,393446942.581,450955439.8751,389239352.8895,454225203.0878,410365043.0981,377864481.501
735567,431843639.1416,419018151.1814,663664996.6047,413016280.9928,420111468.2129,395048722.4055,452060502.1675,390771716.4292,455751614.5826,411838829.5835,379871352.7003
735570,433381519.0484,420533201.1719,666148353.5986,414244232.4549,421594882.2569,395646908.2298,451684926.1769,392262388.2185,458346497.5616,413245246.4504,381148027.2718
735571,433905603.4424,420873755.3833,666145675.2601,414615685.9306,422238688.8734,396532525.4658,451743851.2254,392573569.067,458554715.9456,413524300.9351,382360597.0984
735572,435347087.071,422306741.7927,667276951.8244,416365432.7667,423740951.5393,398270487.1366,452454072.6666,393317756.5786,460609673.1603,414938094.8375,383574958.9167
735573,432618470.8565,419663820.876,663959357.5357,414171651.3685,421087155.5279,395505243.6753,451142990.5252,391398579.498,457566375.8854,412135934.9534,381233183.6049
735574,431838432.5157,418955868.5626,662520548.818,412992365.7908,420012357.9707,394095676.2225,450623982.189,391265657.9922,456809163.6588,411199546.2304,380613649.7598
735577,433335332.3924,420379014.3979,665793916.3019,413419418.7738,421645393.7563,395965823.9641,452237704.9216,392521869.8116,457670678.4903,412600167.5001,382307223.7457
735578,433823394.2012,420800620.0428,666419101.8972,413392955.1931,422086573.4204,396625991.8478,453082590.4623,392902231.1049,457627642.8959,413011439.9474,382796403.7106
735579,433255179.3823,420202211.7316,665287449.6766,413074713.1076,421482640.9987,396385132.5124,452286421.7127,392417464.0603,457224934.3026,412531569.274,382478777.0267
735580,432749692.3797,419762136.0019,663738133.621,413946210.5768,421067596.4088,396702089.3916,451639122.1947,391931554.6614,457188507.4494,411994316.4096,382090130.9618
735581,430401471.9371,417473025.6456,660994374.3885,412371387.5854,418663675.4427,394651843.457,450587090.0688,389837331.9605,454353156.069,409706326.2912,379880658.6338
735584,430612167.7797,417705479.0641,660796006.1277,412441692.0777,418791439.0731,395208769.003,451041387.0701,389970878.4801,454030628.3546,410114900.2037,379889250.6874
735585,431849355.0019,418808265.6573,661696938.453,414245259.9214,420132210.0531,396556493.6165,451470353.3252,390570970.8106,455958465.3403,411406506.5531,381142778.7604
735586,432841356.271,419769711.1204,661924361.295,415886147.8787,421366497.9049,397052579.8112,450050839.7849,391436768.7301,458807801.5718,412055000.5029,381961952.6224
735587,432403451.8261,419283229.7773,662481524.4375,415576073.5687,421110501.8568,396134786.1614,448801031.1902,390869184.7686,459548116.9052,411255399.0722,381097334.1116
735588,433715145.1705,420611180.8063,664589390.3249,416789755.9242,422403914.0606,396274775.47,449511134.2747,391990113.4977,461113213.7427,412290451.8057,382030574.5719
735591,433507190.2593,420412846.6067,664260372.9644,416757415.9432,422099872.8873,395083478.6873,450045220.5178,392540790.855,460908754.676,412079342.9051,381475567.929
735592,434176158.2897,421118701.4982,665562675.2004,417018313.788,422643151.4082,395634179.2528,450753877.0286,393364006.0962,461555155.973,412638883.3647,381763136.664
735593,434914966.903,421822668.0198,666147216.5617,417733060.3249,423454926.6496,395722943.77,450976434.3195,394083593.457,462442263.2396,413251288.5777,382525452.7128
735594,434389154.279,421385883.0751,665715838.5696,418280616.6273,423037046.1376,395149076.3868,451431499.4889,393703585.0839,461924643.3942,412783872.4934,382154906.0289
735595,436481736.4496,423369576.6419,667240337.1322,419949261.099,425095576.0479,397060725.548,452035301.7183,395790583.2526,464121193.3909,415000093.104,384944870.596
735598,436318823.3608,423230469.9698,667481356.6812,419571749.8999,424628241.1828,397000223.4633,452131555.196,395357595.7789,463630137.379,414659951.9216,384597246.6003
735599,434722434.7028,421772563.4787,664767966.295,417548820.1413,423043009.0553,395622462.6919,450743037.991,393728121.9235,461968737.8098,413137946.4429,383419348.4562
735600,434766365.9972,421810832.4531,664786039.2626,417685822.5044,423119416.9622,395776098.3776,450832236.1617,393804545.1401,461994176.7675,413210346.3989,383531953.1437
735601,436200707.9408,423003689.5115,666508776.9523,420264488.8315,424914173.1353,396905649.9522,450347220.8183,394776637.323,464022001.2004,413800708.2165,385566931.6681
735602,434500824.4559,421261086.9025,664853104.5401,418712165.6556,423654418.0413,395080684.2957,448920720.5402,393090633.4044,462460184.7662,411825430.6559,383618434.7539
735605,433209068.0013,419874997.7197,663751918.207,417958670.1724,423426302.3372,394049757.4181,446969678.7209,391705679.1815,461323353.8409,409980865.4983,382396794.5584
735606,433855334.0131,420594642.9101,664214164.9584,418752978.1792,424049513.2013,394660591.353,447822537.1713,392490893.9078,461961148.853,410723560.0483,382422958.28
735607,435444413.0471,422138721.331,665041692.1365,419891621.5585,425825881.661,396844907.3646,448309342.474,393830509.691,463580104.733,411783499.7009,384319546.4519
735608,434939616.6654,421727828.7624,664861953.7364,419399720.451,425343373.6065,396420506.6842,448103262.9922,393442625.0151,462997392.2165,411411479.2251,383604759.5695
735609,433190402.8436,420155407.3061,662522865.6329,417512785.5948,423652025.3282,393925995.0054,447176925.5566,392066978.6166,461239131.6471,410121997.9772,381316343.259
735612,433251669.9094,420175982.88,662114730.0774,417221572.9016,423564448.7774,393812619.6399,446986026.4893,392042778.6657,461320587.5603,410418914.3134,381297395.2591
735613,433606819.6563,420480209.3292,662720079.5932,417728821.5362,423892172.6053,395888507.3888,447057026.1175,392579773.3522,461370219.4581,410634794.1371,382398494.2991
735614,435638394.2222,422370304.1905,666671097.574,419768721.7424,425971290.1331,397979806.2946,447691546.6205,394431115.002,463516371.7006,412079422.6521,384834226.9692
735615,435417958.8569,422091189.882,667317878.4948,419426186.0617,425717224.4712,398747702.796,447421482.3952,394201973.0516,463193509.2259,411548570.5546,385192896.2329
735616,437259095.6217,423708382.9277,669171230.3598,421340179.0617,427692364.6451,400895757.2132,448611728.4711,396059179.4912,465052276.4116,413006010.2369,388041307.2946
735619,437499580.7528,423938193.3261,670941495.1219,421631505.2911,427964808.3785,401826217.8669,448773240.2384,396294989.6494,465251669.6469,412921138.6166,388246696.1901
735620,441453851.0519,427563833.9351,675593443.8274,426217733.1197,432481941.2696,406779163.3216,451615866.6192,399681146.078,469430707.6347,417018274.8564,391874267.6763
735621,442894605.3386,428978124.7294,676912955.2474,427675112.129,434053778.9474,408065335.4053,452217955.9411,400992486.3822,470981478.1255,418337518.6568,393176774.2453
735622,443006956.6165,428983514.7287,677803193.945,427982741.6339,434506631.3861,409511764.1718,452667315.1627,400757480.5227,471209724.8565,418851859.2993,393180999.7722
735623,441158494.2209,427189521.9706,676162764.5991,427000067.3981,432484973.0898,407888014.8268,452254537.0034,399126245.9251,469535089.5599,417513830.5063,391979750.582
735626,443751357.1528,429644405.5751,679699508.5597,430297211.1709,435651659.557,410782654.2305,454823470.6129,401265723.5858,472241782.8631,420239611.5508,394241402.9155
735627,442217020.2847,428127820.6884,677289742.264,427806408.8442,433897044.9071,408680522.3135,452337121.2603,399789073.3192,469812924.8281,418540531.9262,392682397.7018
735628,443918966.3091,429587672.0995,678993156.0491,429491816.12,435735999.8606,410609084.5092,453288924.7636,401254228.1968,471454776.4928,420130415.2441,394298953.5996
735629,445657860.3623,430849225.7042,680820635.4788,431393630.1979,437342131.125,411753438.8365,454260958.319,402896102.2372,473397412.1823,422044291.234,396294765.7236
735630,446465516.5114,431590176.6587,681638471.5714,432535854.9143,438081591.2041,413196385.451,455124111.5292,403614591.1259,474576327.2393,423109794.7856,397318995.6101
735633,449781101.1923,434451858.0532,685189462.4101,435865346.5797,441481811.9046,418396484.6346,458313650.6681,406681265.6063,477633943.4968,426905806.4428,400405900.2999
735634,443537832.4508,428354575.9915,677500006.4889,429133477.9522,434941911.3688,412138719.9725,453186288.2336,400870354.9545,470823782.9935,420841027.96,394355035.893
735635,443878400.1216,428699153.7171,677356141.151,429785853.7625,435318009.4558,413036342.0311,453425546.5621,400996051.8159,471391344.4017,421228344.1234,394587069.5728
735636,441741757.573,426576002.039,675693531.5415,427250576.5485,433198800.9554,410296079.3095,451037825.6942,399020026.6625,468594477.0229,418861674.2838,392395270.9959
735637,441236509.1011,426215537.9599,675947165.6658,426699084.6301,432909739.3666,410326163.9454,450316365.7986,398394049.5314,467947382.6798,418276508.1091,391842057.5889
735640,441910003.4564,426939190.8435,677223128.6861,427653979.6448,433596828.9498,411630322.4649,450943606.0617,399085732.0178,468630357.4867,418687534.1386,392491958.803
735641,438623887.415,423895324.2007,673391513.0909,423836071.9631,430243382.2108,408010587.5639,448461036.1716,396036563.8335,465126156.0148,415710221.694,389208536.4494
735642,435996053.9722,421764353.2572,670693136.9518,420941525.8246,427481592.6826,405954958.3313,446726638.3307,393710855.6778,462328599.3722,413400803.5905,386790197.1059
735643,434226565.2979,419946555.5,669133027.7433,419693216.0865,425777876.8486,404218003.8949,445824409.1193,391920002.1198,460329272.1328,411744358.1173,385231132.8534
735644,432433977.9047,418319845.4585,665884460.4085,416770123.6631,424072164.8247,401237906.6283,444548299.178,390285739.4874,458720079.6757,410219642.2361,383290101.9116
735647,432287704.0203,418174403.4092,664703565.4163,416635907.9053,423999672.5283,400848255.842,444685890.7737,390093586.7311,458610048.3138,410233687.4803,382987011.6212
735648,432686654.5603,418493510.2351,663488752.9051,417265267.2079,424179158.2895,402028947.3122,443946781.0166,390400586.3169,458817888.587,410906560.4213,383342690.4204
735649,435591904.6474,421176329.2001,668295040.7785,420391210.6928,427278481.1946,406343671.9595,444443589.5067,393017957.699,461759709.061,413776987.0343,385962121.942
735650,434751451.3833,420319487.41,665084156.5513,419683526.7013,426426125.1838,405704141.6722,444411832.521,392153602.4889,460951761.7291,412907195.0231,385230763.7883
735651,434774100.0748,420317444.2384,667453754.0088,419552670.5169,426587896.3601,405473688.2678,444710733.7043,392383369.5571,460864973.934,413059063.097,385110289.4554
735654,434923655.4,420486068.3703,669774118.2784,419342674.2493,426843341.2021,404872452.8755,444506964.047,392533897.4491,461007957.1879,413283860.5941,384998745.7871
735655,435336927.0289,420884359.2434,670240544.2659,419748870.6601,427344272.3508,405340603.4104,444894484.5167,392948023.4681,461471350.0699,413782862.6816,385444094.6627
735656,436631002.5107,422085993.5233,674056555.2139,421013317.7029,428698557.8385,407528932.8431,444777571.2904,394089746.053,462725501.2682,415024329.4759,386631542.3336
735657,436671387.8365,422153602.1018,671615376.3892,421101400.2169,428662936.9769,407718821.2072,445366149.945,394138842.6961,462887243.3287,415162387.0782,386652661.3071
